experiment_id,customer_id,campaign_type,experiment_date,eligible,treatment_group,campaign_exposed,baseline_30d_purchase_probability,synthetic_incremental_lift_assumption,purchase_7d,revenue_7d,purchase_14d,revenue_14d,purchase_30d,revenue_30d,synthetic_campaign_cost
EXP_NEW_PRODUCT,C0285,New Product,2026-08-01,1,treatment,1,0.5443,0.0586,0,0.0,1,983.73,1,1403.91,23.0
EXP_WIN-BACK,C0285,Win-back,2026-08-01,1,control,0,0.5443,0.0676,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0286,Birthday,2026-08-01,1,control,0,0.5008,0.0221,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0286,Discount,2026-08-01,1,treatment,1,0.5008,0.031,1,180.41,1,291.18,1,580.36,23.25
EXP_FESTIVAL,C0286,Festival,2026-08-01,1,treatment,1,0.5008,0.0398,1,409.18,1,529.71,1,777.64,29.0
EXP_LOYALTY,C0286,Loyalty,2026-08-01,1,control,0,0.5008,0.0487,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0286,New Product,2026-08-01,1,control,0,0.5008,0.0575,0,0.0,1,342.15,1,446.08,0.0
EXP_WIN-BACK,C0286,Win-back,2026-08-01,1,treatment,1,0.5008,0.0664,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0287,Birthday,2026-08-01,1,treatment,1,0.5248,0.0224,1,446.54,1,643.1,1,1314.15,20.25
EXP_DISCOUNT,C0287,Discount,2026-08-01,1,control,0,0.5248,0.0313,0,0.0,1,926.39,1,1217.4,0.0
EXP_FESTIVAL,C0287,Festival,2026-08-01,1,control,0,0.5248,0.0402,1,373.46,1,606.8,1,754.66,0.0
EXP_LOYALTY,C0287,Loyalty,2026-08-01,1,treatment,1,0.5248,0.0492,0,0.0,0,0.0,1,797.55,16.0
EXP_NEW_PRODUCT,C0287,New Product,2026-08-01,1,treatment,1,0.5248,0.0581,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0287,Win-back,2026-08-01,1,control,0,0.5248,0.0671,0,0.0,1,920.78,1,1347.75,0.0
EXP_BIRTHDAY,C0288,Birthday,2026-08-01,1,treatment,1,0.2134,0.0196,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0288,Discount,2026-08-01,1,control,0,0.2134,0.0274,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0288,Festival,2026-08-01,1,treatment,1,0.2134,0.0353,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0288,Loyalty,2026-08-01,1,treatment,1,0.2134,0.0431,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0288,New Product,2026-08-01,1,treatment,1,0.2134,0.051,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0288,Win-back,2026-08-01,1,control,0,0.2134,0.0588,0,0.0,0,0.0,1,1381.54,0.0
EXP_BIRTHDAY,C0289,Birthday,2026-08-01,1,control,0,0.2805,0.0201,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0289,Discount,2026-08-01,1,control,0,0.2805,0.0281,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0289,Festival,2026-08-01,1,treatment,1,0.2805,0.0362,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0289,Loyalty,2026-08-01,1,control,0,0.2805,0.0442,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0289,New Product,2026-08-01,1,control,0,0.2805,0.0522,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0289,Win-back,2026-08-01,1,treatment,1,0.2805,0.0603,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0290,Birthday,2026-08-01,1,treatment,1,0.6179,0.0232,0,0.0,0,0.0,1,1798.71,20.25
EXP_DISCOUNT,C0290,Discount,2026-08-01,1,control,0,0.6179,0.0325,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0290,Festival,2026-08-01,1,control,0,0.6179,0.0417,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0290,Loyalty,2026-08-01,1,treatment,1,0.6179,0.051,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0290,New Product,2026-08-01,1,treatment,1,0.6179,0.0603,1,456.03,1,865.49,1,1330.04,23.0
EXP_WIN-BACK,C0290,Win-back,2026-08-01,1,control,0,0.6179,0.0696,1,1477.16,1,1791.41,1,2511.45,0.0
EXP_BIRTHDAY,C0291,Birthday,2026-08-01,1,treatment,1,0.4905,0.022,0,0.0,0,0.0,1,1365.84,20.25
EXP_DISCOUNT,C0291,Discount,2026-08-01,1,control,0,0.4905,0.0308,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0291,Festival,2026-08-01,1,control,0,0.4905,0.0396,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0291,Loyalty,2026-08-01,1,control,0,0.4905,0.0485,0,0.0,1,588.9,1,1246.7,0.0
EXP_NEW_PRODUCT,C0291,New Product,2026-08-01,1,control,0,0.4905,0.0573,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0291,Win-back,2026-08-01,1,control,0,0.4905,0.0661,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0292,Birthday,2026-08-01,1,control,0,0.6778,0.0237,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0292,Discount,2026-08-01,1,treatment,1,0.6778,0.0331,1,1167.24,1,2199.32,1,3564.45,23.25
EXP_FESTIVAL,C0292,Festival,2026-08-01,1,control,0,0.6778,0.0426,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0292,Loyalty,2026-08-01,1,treatment,1,0.6778,0.052,1,335.58,1,617.62,1,1056.18,16.0
EXP_NEW_PRODUCT,C0292,New Product,2026-08-01,1,treatment,1,0.6778,0.0615,1,419.07,1,865.69,1,1065.72,23.0
EXP_WIN-BACK,C0292,Win-back,2026-08-01,1,treatment,1,0.6778,0.071,1,346.88,1,488.96,1,1046.2,31.0
EXP_BIRTHDAY,C0293,Birthday,2026-08-01,1,control,0,0.5506,0.0226,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0293,Discount,2026-08-01,1,control,0,0.5506,0.0316,1,297.57,1,646.29,1,994.25,0.0
EXP_FESTIVAL,C0293,Festival,2026-08-01,1,treatment,1,0.5506,0.0407,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0293,Loyalty,2026-08-01,1,treatment,1,0.5506,0.0497,0,0.0,1,911.43,1,1104.87,16.0
EXP_NEW_PRODUCT,C0293,New Product,2026-08-01,1,control,0,0.5506,0.0587,1,325.73,1,466.03,1,664.55,0.0
EXP_WIN-BACK,C0293,Win-back,2026-08-01,1,treatment,1,0.5506,0.0678,1,791.94,1,965.18,1,1932.06,31.0
EXP_BIRTHDAY,C0294,Birthday,2026-08-01,1,treatment,1,0.3095,0.0203,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0294,Discount,2026-08-01,1,control,0,0.3095,0.0285,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0294,Festival,2026-08-01,1,control,0,0.3095,0.0366,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0294,Loyalty,2026-08-01,1,treatment,1,0.3095,0.0447,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0294,New Product,2026-08-01,1,control,0,0.3095,0.0529,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0294,Win-back,2026-08-01,1,control,0,0.3095,0.061,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0295,Birthday,2026-08-01,1,treatment,1,0.4284,0.0214,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0295,Discount,2026-08-01,1,control,0,0.4284,0.03,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0295,Festival,2026-08-01,1,control,0,0.4284,0.0386,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0295,Loyalty,2026-08-01,1,control,0,0.4284,0.0471,0,0.0,1,657.04,1,875.51,0.0
EXP_NEW_PRODUCT,C0295,New Product,2026-08-01,1,control,0,0.4284,0.0557,0,0.0,1,472.11,1,851.87,0.0
EXP_WIN-BACK,C0295,Win-back,2026-08-01,1,control,0,0.4284,0.0643,0,0.0,1,886.41,1,1304.38,0.0
EXP_BIRTHDAY,C0296,Birthday,2026-08-01,1,control,0,0.5843,0.0229,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0296,Discount,2026-08-01,1,control,0,0.5843,0.0321,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0296,Festival,2026-08-01,1,control,0,0.5843,0.0412,1,1363.57,1,2036.94,1,3145.23,0.0
EXP_LOYALTY,C0296,Loyalty,2026-08-01,1,control,0,0.5843,0.0504,0,0.0,0,0.0,1,2309.77,0.0
EXP_NEW_PRODUCT,C0296,New Product,2026-08-01,1,control,0,0.5843,0.0595,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0296,Win-back,2026-08-01,1,control,0,0.5843,0.0687,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0297,Birthday,2026-08-01,1,treatment,1,0.6127,0.0231,0,0.0,1,831.86,1,1241.55,20.25
EXP_DISCOUNT,C0297,Discount,2026-08-01,1,treatment,1,0.6127,0.0324,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0297,Festival,2026-08-01,1,treatment,1,0.6127,0.0417,0,0.0,1,1161.18,1,1717.88,29.0
EXP_LOYALTY,C0297,Loyalty,2026-08-01,1,control,0,0.6127,0.0509,0,0.0,0,0.0,1,1740.24,0.0
EXP_NEW_PRODUCT,C0297,New Product,2026-08-01,1,treatment,1,0.6127,0.0602,0,0.0,0,0.0,1,1384.86,23.0
EXP_WIN-BACK,C0297,Win-back,2026-08-01,1,control,0,0.6127,0.0694,0,0.0,0,0.0,1,1040.28,0.0
EXP_BIRTHDAY,C0298,Birthday,2026-08-01,1,control,0,0.2556,0.0199,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0298,Discount,2026-08-01,1,control,0,0.2556,0.0279,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0298,Festival,2026-08-01,1,control,0,0.2556,0.0358,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0298,Loyalty,2026-08-01,1,treatment,1,0.2556,0.0438,1,192.22,1,236.5,1,427.62,16.0
EXP_NEW_PRODUCT,C0298,New Product,2026-08-01,1,control,0,0.2556,0.0517,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0298,Win-back,2026-08-01,1,control,0,0.2556,0.0597,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0299,Birthday,2026-08-01,1,treatment,1,0.3843,0.021,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0299,Discount,2026-08-01,1,control,0,0.3843,0.0294,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0299,Festival,2026-08-01,1,control,0,0.3843,0.0378,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0299,Loyalty,2026-08-01,1,control,0,0.3843,0.0462,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0299,New Product,2026-08-01,1,treatment,1,0.3843,0.0546,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0299,Win-back,2026-08-01,1,treatment,1,0.3843,0.063,0,0.0,1,641.72,1,1419.1,31.0
EXP_BIRTHDAY,C0300,Birthday,2026-08-01,1,control,0,0.2506,0.0199,0,0.0,1,259.19,1,562.52,0.0
EXP_DISCOUNT,C0300,Discount,2026-08-01,1,control,0,0.2506,0.0278,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0300,Festival,2026-08-01,1,control,0,0.2506,0.0357,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0300,Loyalty,2026-08-01,1,treatment,1,0.2506,0.0437,0,0.0,0,0.0,1,646.79,16.0
EXP_NEW_PRODUCT,C0300,New Product,2026-08-01,1,control,0,0.2506,0.0516,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0300,Win-back,2026-08-01,1,treatment,1,0.2506,0.0596,1,645.96,1,922.32,1,1785.92,31.0
EXP_BIRTHDAY,C0301,Birthday,2026-08-01,1,treatment,1,0.4489,0.0216,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0301,Discount,2026-08-01,1,control,0,0.4489,0.0303,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0301,Festival,2026-08-01,1,control,0,0.4489,0.0389,1,1266.39,1,1516.75,1,1816.94,0.0
EXP_LOYALTY,C0301,Loyalty,2026-08-01,1,treatment,1,0.4489,0.0476,0,0.0,1,423.0,1,785.53,16.0
EXP_NEW_PRODUCT,C0301,New Product,2026-08-01,1,treatment,1,0.4489,0.0562,1,574.33,1,1134.72,1,1431.47,23.0
EXP_WIN-BACK,C0301,Win-back,2026-08-01,1,control,0,0.4489,0.0649,1,387.21,1,815.65,1,1458.24,0.0
EXP_BIRTHDAY,C0302,Birthday,2026-08-01,1,treatment,1,0.4947,0.0221,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0302,Discount,2026-08-01,1,control,0,0.4947,0.0309,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0302,Festival,2026-08-01,1,treatment,1,0.4947,0.0397,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0302,Loyalty,2026-08-01,1,control,0,0.4947,0.0485,1,435.14,1,685.56,1,891.89,0.0
EXP_NEW_PRODUCT,C0302,New Product,2026-08-01,1,treatment,1,0.4947,0.0574,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0302,Win-back,2026-08-01,1,treatment,1,0.4947,0.0662,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0303,Birthday,2026-08-01,1,control,0,0.4541,0.0217,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0303,Discount,2026-08-01,1,control,0,0.4541,0.0303,0,0.0,0,0.0,1,3144.22,0.0
EXP_FESTIVAL,C0303,Festival,2026-08-01,1,treatment,1,0.4541,0.039,1,1539.57,1,1961.78,1,2887.04,29.0
EXP_LOYALTY,C0303,Loyalty,2026-08-01,1,control,0,0.4541,0.0477,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0303,New Product,2026-08-01,1,treatment,1,0.4541,0.0564,1,154.68,1,264.06,1,581.51,23.0
EXP_WIN-BACK,C0303,Win-back,2026-08-01,1,treatment,1,0.4541,0.065,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0304,Birthday,2026-08-01,1,treatment,1,0.2865,0.0201,1,345.46,1,590.54,1,871.93,20.25
EXP_DISCOUNT,C0304,Discount,2026-08-01,1,treatment,1,0.2865,0.0282,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0304,Festival,2026-08-01,1,control,0,0.2865,0.0363,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0304,Loyalty,2026-08-01,1,control,0,0.2865,0.0443,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0304,New Product,2026-08-01,1,control,0,0.2865,0.0524,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0304,Win-back,2026-08-01,1,control,0,0.2865,0.0604,0,0.0,1,703.45,1,845.28,0.0
EXP_BIRTHDAY,C0305,Birthday,2026-08-01,1,control,0,0.3993,0.0211,0,0.0,1,1452.26,1,1837.13,0.0
EXP_DISCOUNT,C0305,Discount,2026-08-01,1,treatment,1,0.3993,0.0296,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0305,Festival,2026-08-01,1,control,0,0.3993,0.0381,0,0.0,1,310.43,1,615.45,0.0
EXP_LOYALTY,C0305,Loyalty,2026-08-01,1,treatment,1,0.3993,0.0465,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0305,New Product,2026-08-01,1,treatment,1,0.3993,0.055,0,0.0,0,0.0,1,1630.2,23.0
EXP_WIN-BACK,C0305,Win-back,2026-08-01,1,control,0,0.3993,0.0634,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0306,Birthday,2026-08-01,1,treatment,1,0.4612,0.0217,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0306,Discount,2026-08-01,1,control,0,0.4612,0.0304,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0306,Festival,2026-08-01,1,control,0,0.4612,0.0391,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0306,Loyalty,2026-08-01,1,control,0,0.4612,0.0478,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0306,New Product,2026-08-01,1,control,0,0.4612,0.0565,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0306,Win-back,2026-08-01,1,control,0,0.4612,0.0652,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0307,Birthday,2026-08-01,1,treatment,1,0.3067,0.0203,0,0.0,1,490.83,1,638.09,20.25
EXP_DISCOUNT,C0307,Discount,2026-08-01,1,control,0,0.3067,0.0284,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0307,Festival,2026-08-01,1,control,0,0.3067,0.0366,0,0.0,1,361.05,1,540.39,0.0
EXP_LOYALTY,C0307,Loyalty,2026-08-01,1,control,0,0.3067,0.0447,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0307,New Product,2026-08-01,1,treatment,1,0.3067,0.0528,1,131.0,1,225.84,1,275.77,23.0
EXP_WIN-BACK,C0307,Win-back,2026-08-01,1,treatment,1,0.3067,0.0609,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0308,Birthday,2026-08-01,1,control,0,0.5835,0.0229,1,410.17,1,707.23,1,1276.04,0.0
EXP_DISCOUNT,C0308,Discount,2026-08-01,1,treatment,1,0.5835,0.032,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0308,Festival,2026-08-01,1,control,0,0.5835,0.0412,0,0.0,0,0.0,1,1847.26,0.0
EXP_LOYALTY,C0308,Loyalty,2026-08-01,1,control,0,0.5835,0.0504,0,0.0,0,0.0,1,1131.84,0.0
EXP_NEW_PRODUCT,C0308,New Product,2026-08-01,1,treatment,1,0.5835,0.0595,1,1227.7,1,2009.56,1,2901.47,23.0
EXP_WIN-BACK,C0308,Win-back,2026-08-01,1,control,0,0.5835,0.0687,1,1584.08,1,2071.15,1,3158.67,0.0
EXP_BIRTHDAY,C0309,Birthday,2026-08-01,1,control,0,0.2121,0.0196,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0309,Discount,2026-08-01,1,control,0,0.2121,0.0274,0,0.0,0,0.0,1,555.52,0.0
EXP_FESTIVAL,C0309,Festival,2026-08-01,1,treatment,1,0.2121,0.0353,1,155.92,1,218.46,1,433.23,29.0
EXP_LOYALTY,C0309,Loyalty,2026-08-01,1,treatment,1,0.2121,0.0431,1,320.01,1,560.24,1,662.64,16.0
EXP_NEW_PRODUCT,C0309,New Product,2026-08-01,1,treatment,1,0.2121,0.0509,1,772.06,1,1295.77,1,1698.75,23.0
EXP_WIN-BACK,C0309,Win-back,2026-08-01,1,control,0,0.2121,0.0588,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0310,Birthday,2026-08-01,1,control,0,0.2365,0.0198,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0310,Discount,2026-08-01,1,treatment,1,0.2365,0.0277,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0310,Festival,2026-08-01,1,control,0,0.2365,0.0356,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0310,Loyalty,2026-08-01,1,control,0,0.2365,0.0435,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0310,New Product,2026-08-01,1,treatment,1,0.2365,0.0514,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0310,Win-back,2026-08-01,1,control,0,0.2365,0.0593,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0311,Birthday,2026-08-01,1,control,0,0.6253,0.0232,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0311,Discount,2026-08-01,1,control,0,0.6253,0.0325,1,540.28,1,735.38,1,904.29,0.0
EXP_FESTIVAL,C0311,Festival,2026-08-01,1,treatment,1,0.6253,0.0418,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0311,Loyalty,2026-08-01,1,control,0,0.6253,0.0511,1,272.26,1,470.92,1,998.06,0.0
EXP_NEW_PRODUCT,C0311,New Product,2026-08-01,1,control,0,0.6253,0.0604,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0311,Win-back,2026-08-01,1,treatment,1,0.6253,0.0697,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0312,Birthday,2026-08-01,1,control,0,0.4113,0.0213,1,493.91,1,813.74,1,1081.04,0.0
EXP_DISCOUNT,C0312,Discount,2026-08-01,1,control,0,0.4113,0.0298,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0312,Festival,2026-08-01,1,control,0,0.4113,0.0383,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0312,Loyalty,2026-08-01,1,treatment,1,0.4113,0.0468,1,1474.74,1,1917.82,1,2351.95,16.0
EXP_NEW_PRODUCT,C0312,New Product,2026-08-01,1,treatment,1,0.4113,0.0553,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0312,Win-back,2026-08-01,1,treatment,1,0.4113,0.0638,1,357.8,1,505.03,1,994.59,31.0
EXP_BIRTHDAY,C0313,Birthday,2026-08-01,1,control,0,0.5615,0.0227,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0313,Discount,2026-08-01,1,treatment,1,0.5615,0.0318,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0313,Festival,2026-08-01,1,control,0,0.5615,0.0408,0,0.0,0,0.0,1,1815.65,0.0
EXP_LOYALTY,C0313,Loyalty,2026-08-01,1,control,0,0.5615,0.0499,1,343.7,1,565.45,1,1129.62,0.0
EXP_NEW_PRODUCT,C0313,New Product,2026-08-01,1,treatment,1,0.5615,0.059,1,1326.49,1,2555.83,1,4448.36,23.0
EXP_WIN-BACK,C0313,Win-back,2026-08-01,1,control,0,0.5615,0.0681,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0314,Birthday,2026-08-01,1,treatment,1,0.4978,0.0221,1,954.05,1,1160.51,1,1911.39,20.25
EXP_DISCOUNT,C0314,Discount,2026-08-01,1,control,0,0.4978,0.0309,0,0.0,1,645.07,1,1039.52,0.0
EXP_FESTIVAL,C0314,Festival,2026-08-01,1,treatment,1,0.4978,0.0398,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0314,Loyalty,2026-08-01,1,treatment,1,0.4978,0.0486,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0314,New Product,2026-08-01,1,treatment,1,0.4978,0.0574,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0314,Win-back,2026-08-01,1,control,0,0.4978,0.0663,1,529.01,1,937.92,1,1402.55,0.0
EXP_BIRTHDAY,C0315,Birthday,2026-08-01,1,control,0,0.2399,0.0198,1,310.17,1,484.12,1,826.25,0.0
EXP_DISCOUNT,C0315,Discount,2026-08-01,1,treatment,1,0.2399,0.0277,1,347.78,1,511.32,1,615.17,23.25
EXP_FESTIVAL,C0315,Festival,2026-08-01,1,treatment,1,0.2399,0.0356,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0315,Loyalty,2026-08-01,1,control,0,0.2399,0.0435,1,434.01,1,572.54,1,892.32,0.0
EXP_NEW_PRODUCT,C0315,New Product,2026-08-01,1,control,0,0.2399,0.0514,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0315,Win-back,2026-08-01,1,treatment,1,0.2399,0.0593,1,396.19,1,483.05,1,592.31,31.0
EXP_BIRTHDAY,C0316,Birthday,2026-08-01,1,treatment,1,0.5021,0.0221,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0316,Discount,2026-08-01,1,control,0,0.5021,0.031,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0316,Festival,2026-08-01,1,control,0,0.5021,0.0398,1,943.52,1,1598.62,1,2577.08,0.0
EXP_LOYALTY,C0316,Loyalty,2026-08-01,1,treatment,1,0.5021,0.0487,0,0.0,1,2424.27,1,3165.42,16.0
EXP_NEW_PRODUCT,C0316,New Product,2026-08-01,1,control,0,0.5021,0.0576,1,269.33,1,591.04,1,1066.23,0.0
EXP_WIN-BACK,C0316,Win-back,2026-08-01,1,treatment,1,0.5021,0.0664,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0317,Birthday,2026-08-01,1,control,0,0.5005,0.0221,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0317,Discount,2026-08-01,1,treatment,1,0.5005,0.031,0,0.0,0,0.0,1,1401.98,23.25
EXP_FESTIVAL,C0317,Festival,2026-08-01,1,treatment,1,0.5005,0.0398,0,0.0,0,0.0,1,1101.21,29.0
EXP_LOYALTY,C0317,Loyalty,2026-08-01,1,control,0,0.5005,0.0487,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0317,New Product,2026-08-01,1,control,0,0.5005,0.0575,0,0.0,0,0.0,1,631.2,0.0
EXP_WIN-BACK,C0317,Win-back,2026-08-01,1,control,0,0.5005,0.0664,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0318,Birthday,2026-08-01,1,control,0,0.3997,0.0212,0,0.0,1,503.0,1,1021.85,0.0
EXP_DISCOUNT,C0318,Discount,2026-08-01,1,treatment,1,0.3997,0.0296,0,0.0,0,0.0,1,1436.15,23.25
EXP_FESTIVAL,C0318,Festival,2026-08-01,1,control,0,0.3997,0.0381,0,0.0,0,0.0,1,752.72,0.0
EXP_LOYALTY,C0318,Loyalty,2026-08-01,1,control,0,0.3997,0.0465,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0318,New Product,2026-08-01,1,treatment,1,0.3997,0.055,0,0.0,1,454.35,1,842.17,23.0
EXP_WIN-BACK,C0318,Win-back,2026-08-01,1,control,0,0.3997,0.0635,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0319,Birthday,2026-08-01,1,control,0,0.5369,0.0225,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0319,Discount,2026-08-01,1,treatment,1,0.5369,0.0314,0,0.0,0,0.0,1,1682.58,23.25
EXP_FESTIVAL,C0319,Festival,2026-08-01,1,treatment,1,0.5369,0.0404,1,955.73,1,1436.33,1,1725.68,29.0
EXP_LOYALTY,C0319,Loyalty,2026-08-01,1,control,0,0.5369,0.0494,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0319,New Product,2026-08-01,1,treatment,1,0.5369,0.0584,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0319,Win-back,2026-08-01,1,treatment,1,0.5369,0.0674,1,391.18,1,866.6,1,1042.7,31.0
