campaign_id,customer_id,campaign_date,campaign_type,reward_type,reward_value,campaign_cost,sent,delivered,clicked,redeemed,redemption_date
CAMP01105,C0179,12-02-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01106,C0391,11-05-2026,Birthday,Percentage Discount,10,18.5,1,0,0,0,
CAMP01107,C0432,27-11-2024,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP01108,C0789,10-09-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01109,C0018,09-08-2026,Birthday,Percentage Discount,10,18.5,1,1,1,1,14-08-2026
CAMP01110,C0971,27-05-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP01111,C0341,05-04-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP01112,C0119,09-03-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP01113,C0799,15-08-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP01114,C0736,30-06-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP01115,C0113,13-02-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP01116,C0695,27-07-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP01117,C0825,26-06-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP01118,C0183,09-01-2026,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP01119,C0974,11-08-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP01120,C0423,11-12-2025,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01121,C0821,17-07-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01122,C0535,16-05-2025,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01123,C0423,30-01-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP01124,C0469,15-04-2025,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP01125,C0254,20-07-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP01126,C0710,02-01-2026,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP01127,C0339,07-04-2026,Birthday,Percentage Discount,20,22,1,0,0,0,
CAMP01128,C0263,19-03-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP01129,C0138,16-06-2025,Festival,Percentage Discount,10,25.5,1,0,0,0,
CAMP01130,C0027,29-05-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP01131,C0887,05-07-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01132,C0948,27-06-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP01133,C0373,10-01-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP01134,C0047,24-09-2025,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP01135,C0444,31-07-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01136,C0167,28-07-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01137,C0098,07-04-2024,Discount,Percentage Discount,15,23.25,1,0,0,0,
CAMP01138,C0355,06-04-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP01139,C0376,20-09-2025,Festival,Percentage Discount,30,32.5,1,1,1,1,25-09-2025
CAMP01140,C0283,12-10-2025,Win-back,Percentage Discount,25,32.75,1,1,1,1,22-10-2025
CAMP01141,C0506,30-08-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01142,C0361,12-06-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01143,C0389,30-11-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01144,C0894,18-03-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP01145,C0928,12-03-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP01146,C0117,01-09-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01147,C0447,05-11-2025,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP01148,C0668,25-08-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP01149,C0872,20-02-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01150,C0234,17-03-2026,Birthday,Percentage Discount,15,20.25,1,1,1,1,31-03-2026
CAMP01151,C0513,08-09-2024,Loyalty,Points,50,14,1,1,1,1,09-09-2024
CAMP01152,C0258,29-11-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01153,C0425,18-11-2024,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP01154,C0204,05-11-2025,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP01155,C0181,14-04-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01156,C0238,29-06-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP01157,C0225,02-06-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01158,C0312,16-08-2026,Win-back,Percentage Discount,15,29.25,1,0,0,0,
CAMP01159,C0852,01-06-2025,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP01160,C0935,05-08-2025,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP01161,C0904,24-04-2024,Win-back,Percentage Discount,25,32.75,1,1,1,0,
CAMP01162,C0032,30-05-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01163,C0380,09-05-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP01164,C0018,25-01-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP01165,C0764,22-08-2025,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP01166,C0092,28-09-2024,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP01167,C0987,23-12-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP01168,C0894,04-04-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP01169,C0715,22-01-2026,Discount,Percentage Discount,20,25,1,1,1,1,02-02-2026
CAMP01170,C0962,12-08-2025,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01171,C0402,02-12-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01172,C0522,17-12-2025,Win-back,Percentage Discount,25,32.75,1,1,1,0,
CAMP01173,C0976,21-07-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01174,C0628,27-07-2026,Birthday,Percentage Discount,15,20.25,1,0,0,0,
CAMP01175,C0207,13-04-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP01176,C0024,11-07-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP01177,C0519,05-05-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP01178,C0805,04-01-2024,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP01179,C0192,09-06-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01180,C0827,05-09-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01181,C0058,02-02-2025,Loyalty,Points,100,16,1,1,1,1,13-02-2025
CAMP01182,C0004,01-12-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP01183,C0603,19-02-2026,Loyalty,Points,100,16,1,1,1,0,
CAMP01184,C0553,19-07-2026,Win-back,Percentage Discount,15,29.25,1,0,0,0,
CAMP01185,C0574,09-10-2025,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01186,C0356,23-11-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01187,C0342,11-08-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01188,C0287,22-02-2026,Loyalty,Points,50,14,1,0,0,0,
CAMP01189,C0898,31-12-2025,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP01190,C0348,22-09-2025,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP01191,C0500,10-01-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP01192,C0991,10-07-2026,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP01193,C0854,04-11-2025,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01194,C0136,31-08-2026,Loyalty,Points,100,16,1,1,1,1,31-08-2026
CAMP01195,C0948,13-06-2026,Discount,Percentage Discount,15,23.25,1,1,1,1,19-06-2026
CAMP01196,C0554,29-08-2025,Loyalty,Points,100,16,1,0,0,0,
CAMP01197,C0679,21-08-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP01198,C0711,24-08-2026,New Product,Free Item,1,23,1,0,0,0,
CAMP01199,C0695,22-08-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP01200,C0607,05-07-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP01201,C0600,30-07-2025,Discount,Percentage Discount,5,19.75,1,0,0,0,
CAMP01202,C0017,29-07-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01203,C0502,16-08-2026,Discount,Percentage Discount,20,25,1,1,1,1,28-08-2026
CAMP01204,C0283,29-04-2025,Birthday,Percentage Discount,20,22,1,1,1,1,05-05-2025
CAMP01205,C0706,22-09-2024,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP01206,C0188,21-08-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP01207,C0472,21-04-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01208,C0298,06-07-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP01209,C0469,11-01-2025,Win-back,Percentage Discount,15,29.25,1,1,1,1,19-01-2025
CAMP01210,C0017,30-06-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP01211,C0344,03-05-2026,Birthday,Percentage Discount,20,22,1,1,1,1,08-05-2026
CAMP01212,C0057,04-06-2024,New Product,Free Item,1,23,1,1,1,0,
CAMP01213,C0861,25-06-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP01214,C0265,26-03-2026,Birthday,Percentage Discount,15,20.25,1,1,1,1,28-03-2026
CAMP01215,C0664,02-07-2026,Loyalty,Points,150,18,1,1,1,0,
CAMP01216,C0489,13-03-2026,Festival,Percentage Discount,10,25.5,1,0,0,0,
CAMP01217,C0475,17-08-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP01218,C0316,29-04-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP01219,C0806,23-11-2025,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01220,C0611,05-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01221,C0150,04-03-2026,Discount,Percentage Discount,20,25,1,1,1,1,18-03-2026
CAMP01222,C0053,20-11-2024,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP01223,C0545,25-02-2026,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP01224,C0293,07-04-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01225,C0594,02-06-2026,Festival,Percentage Discount,25,30.75,1,1,1,0,
CAMP01226,C0949,30-05-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01227,C0778,24-10-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01228,C0372,08-02-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP01229,C0177,24-06-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01230,C0748,13-04-2025,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP01231,C0890,20-09-2024,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP01232,C0536,03-05-2026,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP01233,C0730,10-07-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP01234,C0505,03-06-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP01235,C0173,23-08-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01236,C0375,29-06-2024,Discount,Percentage Discount,20,25,1,0,0,0,
CAMP01237,C0609,20-08-2025,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP01238,C0443,08-06-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP01239,C0216,25-02-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP01240,C0789,04-01-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP01241,C0179,16-03-2025,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP01242,C0829,16-05-2025,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP01243,C0671,30-07-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP01244,C0471,10-06-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP01245,C0450,23-08-2026,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP01246,C0034,21-08-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP01247,C0860,09-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01248,C0916,20-01-2026,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP01249,C0768,15-03-2025,Discount,Percentage Discount,20,25,1,0,0,0,
CAMP01250,C0608,26-03-2025,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP01251,C0535,05-11-2024,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP01252,C0813,27-06-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP01253,C0070,03-08-2025,Loyalty,Points,150,18,1,1,1,0,
CAMP01254,C0153,23-07-2026,Loyalty,Points,50,14,1,1,1,0,
CAMP01255,C0401,18-11-2025,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP01256,C0259,07-06-2026,Loyalty,Points,100,16,1,1,1,1,09-06-2026
CAMP01257,C0603,28-07-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01258,C0229,28-01-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01259,C0956,04-06-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP01260,C0831,30-07-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP01261,C0131,01-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01262,C0439,01-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01263,C0739,13-02-2026,Discount,Percentage Discount,15,23.25,1,0,0,0,
CAMP01264,C0873,12-02-2025,Discount,Percentage Discount,10,21.5,1,0,0,0,
CAMP01265,C0340,14-04-2026,Win-back,Percentage Discount,25,32.75,1,1,1,1,23-04-2026
CAMP01266,C0370,28-10-2025,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP01267,C0111,05-04-2025,Discount,Percentage Discount,20,25,1,0,0,0,
CAMP01268,C0206,20-02-2026,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP01269,C0438,18-08-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP01270,C0616,26-04-2025,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP01271,C0782,19-07-2024,Loyalty,Points,100,16,1,1,0,0,
CAMP01272,C0608,10-06-2025,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP01273,C0033,27-07-2026,Festival,Percentage Discount,15,27.25,1,1,1,0,
CAMP01274,C0438,26-07-2026,Loyalty,Points,50,14,1,1,1,1,28-07-2026
CAMP01275,C0215,27-01-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01276,C0307,25-08-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP01277,C0360,09-06-2024,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01278,C0695,18-08-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01279,C0638,07-01-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01280,C0638,03-01-2026,Loyalty,Points,50,14,1,1,1,0,
CAMP01281,C0336,02-04-2025,Loyalty,Points,250,22,1,1,1,1,04-04-2025
CAMP01282,C0026,23-01-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01283,C0642,03-06-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP01284,C0157,04-06-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP01285,C0771,27-06-2025,Discount,Percentage Discount,15,23.25,1,0,0,0,
CAMP01286,C0806,18-03-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP01287,C0283,12-12-2024,Loyalty,Points,100,16,1,1,0,0,
CAMP01288,C0788,11-04-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01289,C0023,30-08-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP01290,C0480,23-04-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP01291,C0762,03-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01292,C0370,09-03-2026,Win-back,Percentage Discount,20,31,1,0,0,0,
CAMP01293,C0234,23-09-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01294,C0485,17-07-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP01295,C0835,05-09-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP01296,C0936,02-07-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP01297,C0085,10-11-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP01298,C0546,13-04-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP01299,C0914,18-01-2025,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP01300,C0572,18-03-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01301,C0939,03-03-2026,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP01302,C0834,15-10-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01303,C0569,17-06-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP01304,C0612,21-08-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP01305,C0231,05-12-2024,Win-back,Percentage Discount,25,32.75,1,1,1,0,
CAMP01306,C0203,02-07-2026,Discount,Percentage Discount,10,21.5,1,1,1,1,10-07-2026
CAMP01307,C0643,10-03-2026,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP01308,C0350,11-10-2025,Discount,Percentage Discount,15,23.25,1,1,1,1,21-10-2025
CAMP01309,C0812,01-03-2026,Loyalty,Points,50,14,1,1,1,0,
CAMP01310,C0760,15-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01311,C0035,19-08-2025,Loyalty,Points,150,18,1,1,1,0,
CAMP01312,C0255,28-03-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01313,C0621,30-12-2024,Birthday,Percentage Discount,10,18.5,1,0,0,0,
CAMP01314,C0878,22-08-2026,Discount,Percentage Discount,5,19.75,1,1,1,1,23-08-2026
CAMP01315,C0535,18-05-2024,Festival,Percentage Discount,20,29,1,0,0,0,
CAMP01316,C0714,22-05-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01317,C0001,26-10-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01318,C0510,09-01-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP01319,C0139,16-08-2026,Festival,Percentage Discount,15,27.25,1,1,1,1,30-08-2026
CAMP01320,C0627,30-06-2026,New Product,Free Item,1,23,1,0,0,0,
CAMP01321,C0242,22-06-2026,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP01322,C0466,01-06-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01323,C0676,24-09-2025,Discount,Percentage Discount,15,23.25,1,0,0,0,
CAMP01324,C0812,09-03-2025,Festival,Percentage Discount,20,29,1,1,1,0,
CAMP01325,C0724,10-03-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01326,C0142,12-01-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01327,C0117,31-03-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP01328,C0583,05-12-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP01329,C0787,15-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01330,C0764,10-10-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP01331,C0826,28-10-2025,Loyalty,Points,100,16,1,1,1,0,
CAMP01332,C0050,28-08-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01333,C0357,29-08-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01334,C0853,24-06-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP01335,C0777,14-10-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01336,C0233,29-08-2024,Win-back,Percentage Discount,20,31,1,0,0,0,
CAMP01337,C0583,24-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01338,C0088,16-07-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP01339,C0846,02-08-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP01340,C0459,22-08-2025,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP01341,C0094,18-09-2025,Win-back,Percentage Discount,15,29.25,1,1,1,1,23-09-2025
CAMP01342,C0883,13-10-2025,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP01343,C0392,14-07-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP01344,C0185,30-05-2025,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP01345,C0613,24-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01346,C0188,03-08-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01347,C0491,04-07-2026,Loyalty,Points,100,16,1,1,1,1,05-07-2026
CAMP01348,C0085,23-01-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01349,C0563,03-08-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP01350,C0399,07-01-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01351,C0301,25-01-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP01352,C0474,04-04-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01353,C0993,26-08-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01354,C0744,23-08-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP01355,C0894,27-05-2026,Discount,Percentage Discount,20,25,1,0,0,0,
CAMP01356,C0801,29-05-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01357,C0491,13-07-2026,Discount,Percentage Discount,10,21.5,1,1,1,1,15-07-2026
CAMP01358,C0100,19-04-2025,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP01359,C0363,02-10-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01360,C0621,27-07-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP01361,C0527,03-08-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP01362,C0860,27-07-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP01363,C0598,03-04-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP01364,C0611,12-07-2026,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP01365,C0843,04-08-2026,Birthday,Percentage Discount,20,22,1,0,0,0,
CAMP01366,C0603,30-04-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP01367,C0033,11-01-2026,Loyalty,Points,250,22,1,1,1,0,
CAMP01368,C0352,30-04-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP01369,C0220,12-06-2025,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP01370,C0251,17-07-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP01371,C0754,19-05-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP01372,C0767,03-07-2025,Festival,Percentage Discount,10,25.5,1,0,0,0,
CAMP01373,C0971,09-04-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP01374,C0454,03-04-2025,Loyalty,Points,100,16,1,1,1,1,17-04-2025
CAMP01375,C0681,14-04-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP01376,C0949,08-08-2026,Birthday,Percentage Discount,20,22,1,0,0,0,
CAMP01377,C0444,14-06-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP01378,C0757,15-02-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP01379,C0864,14-05-2025,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP01380,C0053,18-05-2026,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP01381,C0962,05-07-2025,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP01382,C0362,22-10-2025,Loyalty,Points,250,22,1,1,1,0,
CAMP01383,C0042,05-04-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP01384,C0610,08-05-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP01385,C0525,06-09-2025,Festival,Percentage Discount,20,29,1,0,0,0,
CAMP01386,C0288,20-10-2024,Loyalty,Points,50,14,1,1,0,0,
CAMP01387,C0334,18-02-2026,Birthday,Percentage Discount,10,18.5,1,0,0,0,
CAMP01388,C0054,12-06-2024,Loyalty,Points,50,14,1,1,0,0,
CAMP01389,C0784,23-03-2026,Loyalty,Points,50,14,1,0,0,0,
CAMP01390,C0188,30-06-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP01391,C0674,07-09-2025,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP01392,C0446,20-02-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP01393,C0160,03-01-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP01394,C0805,15-06-2024,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP01395,C0994,09-11-2025,Birthday,Percentage Discount,20,22,1,0,0,0,
CAMP01396,C0611,11-06-2026,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP01397,C0368,04-03-2026,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP01398,C0111,03-12-2025,Birthday,Percentage Discount,10,18.5,1,0,0,0,
CAMP01399,C0390,18-07-2025,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP01400,C0587,17-04-2025,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01401,C0228,08-04-2024,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP01402,C0271,27-07-2026,Win-back,Percentage Discount,20,31,1,1,1,1,08-08-2026
CAMP01403,C0913,21-12-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP01404,C0741,08-07-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP01405,C0594,22-05-2026,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP01406,C0037,10-05-2026,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP01407,C0461,13-10-2025,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP01408,C0538,20-07-2026,Festival,Percentage Discount,30,32.5,1,1,1,1,24-07-2026
CAMP01409,C0629,30-08-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP01410,C0362,25-08-2026,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP01411,C0534,11-12-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP01412,C0560,09-07-2026,Birthday,Percentage Discount,10,18.5,1,0,0,0,
CAMP01413,C0019,13-08-2026,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP01414,C0509,05-06-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP01415,C0393,21-08-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP01416,C0635,01-01-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP01417,C0171,31-08-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP01418,C0309,03-11-2024,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP01419,C0792,02-12-2025,New Product,Free Item,1,23,1,1,1,1,07-12-2025
CAMP01420,C0207,04-09-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP01421,C0340,07-07-2026,New Product,Free Item,1,23,1,1,1,0,
